lake,system,month,WL,RegFlow,R,P,Evap,SWE,T
Rainy,Nelson-Winnipeg,2020-11-01,-0.08746174044307509,-133.60000000000002,-10.955085142216245,-15.69668105470815,-6.861884134455714,-3.766101281923641,1.3492780412946428
Rainy,Nelson-Winnipeg,2020-12-01,-0.1047751382371871,-147.68076923076922,-9.015060581818776,-0.19958127867775488,-1.395076952003702,-10.49743444417362,2.361255221896702
Rainy,Nelson-Winnipeg,2021-01-01,-0.0012066499004390607,-87.06428571428572,-5.762618825039162,-10.641503789104586,-0.9161394396609728,-13.48241431904691,4.961037227085658
Rainy,Nelson-Winnipeg,2021-02-01,0.05823723339966591,-60.09259259259258,-3.551350060401351,-15.209206197011685,0.18921588863512273,-17.881766360785278,-3.3861830575125555
Rainy,Nelson-Winnipeg,2021-03-01,0.10771683098550966,-84.06071428571428,-2.885727932152804,-5.78869520229221,6.536386624377753,-40.21539850093957,3.5354832240513394
Rainy,Nelson-Winnipeg,2021-04-01,0.1387525452711884,-11.107142857142861,1.8224174605815548,25.4794920536889,3.1837422180355404,-47.94914183314956,1.1018382481166293
Rainy,Nelson-Winnipeg,2021-05-01,0.0560357142857697,-122.38571428571424,-13.436857307429555,-28.860180663676672,3.7879450329845525,-5.56863390457174,1.1723240443638385
Rainy,Nelson-Winnipeg,2021-06-01,-0.1432500000000232,-363.7642857142857,-20.229559221271693,-56.909835257101804,6.978539708403076,-0.00010504309432200567,3.216278076171875
Rainy,Nelson-Winnipeg,2021-07-01,-0.11457142857142344,-317.5678571428571,-16.551093660902033,-42.31445813950684,-7.626633168131647,-6.13080508824811e-25,2.6202207292829236
Rainy,Nelson-Winnipeg,2021-08-01,-0.1834438833002423,-147.96428571428572,-12.976680572527194,-32.70788557295289,-2.136801211496021,-3.897624386378834e-25,1.5671789986746667
Rainy,Nelson-Winnipeg,2021-09-01,-0.24831888330015772,-96.65714285714284,-11.692854241118766,5.844143784738009,-0.9221505440239355,-0.0033689344149934186,1.4047121320452014
Rainy,Nelson-Winnipeg,2021-10-01,-0.15835714285714175,-137.57142857142858,-17.306514229858294,-20.40082343903903,-3.5309107749656405,-1.7116414623257827,4.020051138741629
Rainy,Nelson-Winnipeg,2021-11-01,-0.09096174044310601,-158.60000000000002,-18.55245614673809,13.590233450356337,11.464976019591894,4.3659969607168545,1.1945844377790178
Rainy,Nelson-Winnipeg,2021-12-01,-0.08277513823719573,-135.68076923076922,-14.963141554121481,38.18789553716434,5.2255413298822795,11.655579872981264,0.6238284640842018
Rainy,Nelson-Winnipeg,2022-01-01,-0.0002066499004627076,-51.06428571428572,-9.284915988765924,0.669399682789976,-0.6204769438876871,18.723141268960063,-4.0954355512346545
Rainy,Nelson-Winnipeg,2022-02-01,0.1007372333996841,-78.09259259259258,-5.120788902526588,19.246031596724475,-0.9955329462952376,33.14040561339685,-4.9001295907156805
Rainy,Nelson-Winnipeg,2022-03-01,0.1877168309855506,-30.060714285714283,-4.369344555016141,6.203358159317368,2.9073957786230107,54.26408784530524,-1.5366298130580356
Rainy,Nelson-Winnipeg,2022-04-01,0.17475254527124662,93.89285714285714,-6.3391691323236685,70.97255789891018,-3.7535870900943067,128.44038660529935,-2.8289784022739957
Rainy,Nelson-Winnipeg,2022-05-01,1.1305357142857702,710.6142857142858,127.10367639166569,25.327091545997447,-15.558714038758936,35.53723161084754,-0.8135463169642865
Rainy,Nelson-Winnipeg,2022-06-01,,921.2357142857143,40.04680545352,-30.817903170827776,-3.4529972305920467,-9.82189490731208e-05,-0.3194580078125
Rainy,Nelson-Winnipeg,2022-07-01,0.7359285714285875,651.4321428571429,2.1457676224859554,24.56511187899325,-5.016983495027361,-6.13080508824811e-25,-0.3062319074358264
Rainy,Nelson-Winnipeg,2022-08-01,0.16455611669982773,217.03571428571428,-1.8142119328591164,15.963820308180786,-5.2225048005181804,-3.897624386378834e-25,0.5066016060965417
Rainy,Nelson-Winnipeg,2022-09-01,0.07268111669986865,71.74285714285716,-11.083186909672804,-55.846928984725054,-45.41639039026839,-0.0033689344149934186,0.6554750714983264
Rainy,Nelson-Winnipeg,2022-10-01,0.00014285714286188522,40.928571428571416,-15.00428476720117,-58.19105490393538,-31.579298212558832,-0.8597970649231814,0.7033397129603793
Rainy,Nelson-Winnipeg,2022-11-01,-0.11796174044303598,-103.60000000000002,-17.79840267512814,-19.444795741167454,-17.850229154906366,5.322601217942845,0.3737226213727678
Rainy,Nelson-Winnipeg,2022-12-01,-0.08827513823717936,-81.68076923076922,-17.375013149662497,-7.492576275210553,-8.707582428878933,26.78571603502388,-0.9436764187282982
Rainy,Nelson-Winnipeg,2023-01-01,-0.04070664990052819,-30.064285714285717,-13.511774716399877,-19.53881242765679,-2.7270392952881854,34.58340825246913,4.564735957554408
Rainy,Nelson-Winnipeg,2023-02-01,0.0867372333996741,-48.09259259259258,-9.715037156378717,-2.0143738282578347,-3.45932923872689,35.4167591514332,0.6868760245186945
Rainy,Nelson-Winnipeg,2023-03-01,0.0847168309854851,100.93928571428572,-9.755373022926506,-15.213245137212134,-7.1792857259944345,64.72222941062812,-1.9186793736049106
Rainy,Nelson-Winnipeg,2023-04-01,-0.016247454728784305,80.89285714285714,-11.413772382573889,-4.023996859489543,-18.366839805301943,82.34616274837339,-2.3421925136021207
Rainy,Nelson-Winnipeg,2023-05-01,0.2235357142857879,350.61428571428576,9.523187834669706,-63.157492109374815,-31.529266960985424,15.362918274236748,2.7466648646763385
Rainy,Nelson-Winnipeg,2023-06-01,0.030249999999966803,81.23571428571432,-13.100513086620985,-71.839616575744,-48.77939591616658,-0.00010504309432200567,3.101470947265625
Rainy,Nelson-Winnipeg,2023-07-01,0.03292857142861294,-234.56785714285712,-18.473991568108822,-65.34504235189941,-68.22192483481818,-6.13080508824811e-25,-1.0906862531389514
Rainy,Nelson-Winnipeg,2023-08-01,0.08955611669978225,-117.96428571428572,-15.495943265185424,-51.50499238100436,-71.60301793399933,-3.897624386378834e-25,-0.2555138724190833
Rainy,Nelson-Winnipeg,2023-09-01,0.07168111669983546,-83.25714285714284,-14.247312137740664,-69.9760761511113,-53.24307978818459,-0.0033689344149934186,2.1029848371233264
